ACCOUNT_ID,CUSTOMER_ID,ACCOUNT_NUMBER,ACCOUNT_TYPE,CURRENCY_CODE,BALANCE,AVAILABLE_BALANCE,STATUS,OPENED_DATE,CLOSED_DATE,BRANCH_CODE,OVERDRAFT_LIMIT,INTEREST_RATE,CREATED_AT,UPDATED_AT
5288589074,8154712794,OUAS20511249632687,SAVINGS,USD,582.22,2739.56,ACTIVE,2025-04-10,,RHLD78834949120375,4655.76,0.038,2020-11-12 01:23:26,2021-09-17 06:09:37
3995832212,8794374522,HSIQ30043028293725,CHECKING,USD,381.67,2397.45,ACTIVE,2021-03-21,,EQLC54540236579838,3241.57,0.028,2020-06-30 10:58:11,2023-01-23 22:35:26
1342648954,4665437372,MRQS70405850628350,CHECKING,USD,4189.02,3313.43,CLOSED,2023-04-14,,RHFA27785509435774,1184.99,0.03,2023-12-30 16:28:11,2021-04-03 15:47:46
7659754904,3333806952,VLSQ09914475245431,CHECKING,USD,9067.16,10618.78,ACTIVE,2024-11-07,,DYEF00771969348711,4592.46,0.036,2021-04-02 19:53:47,2024-07-29 21:42:23
8530930398,7065578160,HDXU36307240316265,SAVINGS,USD,5387.64,3866.63,ACTIVE,2025-03-22,,FIQK56447831103545,1785.37,0.03,2020-07-11 10:10:01,2022-05-06 03:40:06
6671880317,492091303,NSQO73188773873635,CHECKING,USD,9299.27,5568.38,ACTIVE,2020-04-19,,SPVA34311773956946,1252.63,0.041,2023-10-08 12:14:54,2024-02-03 07:54:28
823757734,8425012744,TPGM03694541164551,SAVINGS,USD,9618.15,827.14,ACTIVE,2024-12-18,,LAOS55728410341371,2456.47,0.046,2022-10-11 18:16:37,
5954673024,5714634969,CWKI19940235798135,CHECKING,USD,8756.8,1742.65,ACTIVE,2026-01-11,,PIZC05802832139193,1077.45,0.043,2024-01-01 13:10:29,2022-04-04 21:43:44
4725551933,8250886515,CRYS99968198741083,CHECKING,USD,2981.63,2179.58,ACTIVE,2023-03-01,,MKYX57795624679429,2511.29,0.046,2025-07-11 12:40:00,
1717506900,9285208801,VNIL93274144909592,SAVINGS,USD,1982.67,3955.38,CLOSED,2025-01-13,,HCIQ20550603864900,3199.49,0.026,2020-10-01 08:19:10,2022-08-17 03:23:49
5321637520,9787882575,XHUQ03167056813886,CHECKING,USD,4044.0,2270.26,ACTIVE,2020-04-29,,KHFQ75857153791387,403.78,0.014,2021-12-14 17:14:34,2022-04-26 06:46:17
942783339,1456506732,LVDN51635473330642,CHECKING,USD,8983.11,1837.49,ACTIVE,2025-06-29,,YGTX72025319614802,3842.08,0.048,2021-03-02 19:26:41,2025-10-31 15:01:12
5685222083,7180878688,GNQQ56764600077611,SAVINGS,USD,1358.32,115.79,DORMANT,2025-03-08,,OTLJ44990392719549,157.64,0.016,2025-05-14 03:19:16,2020-03-17 00:50:06
8157398089,2375305391,MMEK51103290463107,SAVINGS,USD,7386.62,6114.8,ACTIVE,2021-09-27,,HGHZ21026841812295,211.89,0.039,2026-01-13 03:18:29,
1359928107,8373125490,NYOT94289133668080,CHECKING,USD,8840.14,3449.67,ACTIVE,2024-04-30,2024-02-18,XLDK95763393992748,4197.23,0.035,2022-01-05 22:29:13,
8729575094,983800057,MNSM79720126536462,CHECKING,USD,4774.31,582.69,ACTIVE,2025-11-08,,AGSS64118576134801,1850.01,0.025,2020-04-27 01:19:23,2021-03-29 15:41:50
9197991657,9027256077,CTHY76015318026791,CHECKING,USD,6558.69,11123.61,ACTIVE,2024-11-14,,EYQC19903198257485,4568.13,0.022,2023-07-08 05:01:17,2020-01-29 14:29:51
5737539612,8864460723,YXZU37753764606462,CHECKING,USD,4664.75,1650.59,ACTIVE,2023-04-27,,RTUO14944868367557,1339.37,0.016,2023-09-24 21:55:11,2020-07-08 16:16:29
9200555065,8664285997,FLDO15551515215049,SAVINGS,USD,5135.84,761.66,ACTIVE,2021-12-20,,WMIO06148862934025,910.5,0.028,2023-02-23 10:31:51,
758533977,2256663859,QBOG51852959488441,CHECKING,USD,3149.65,4806.48,ACTIVE,2020-08-06,,BCTF76864861667506,2653.15,0.042,2024-05-27 21:47:03,
7784145043,339496484,YKJB24808732377210,CHECKING,USD,7570.33,3482.67,DORMANT,2023-07-11,,SPAF47797161488393,3684.77,0.031,2023-08-05 03:44:21,
5768289979,6129383644,VBVH24939979149351,SAVINGS,USD,5933.22,7646.88,ACTIVE,2020-11-01,,RFRZ24836511233063,4690.63,0.013,2022-04-06 21:20:06,2025-03-09 18:24:10
4687224128,3739011200,BNTB47899150274066,CHECKING,USD,2625.13,1002.7,ACTIVE,2022-02-21,,POAP35599682979739,2419.76,0.015,2023-10-26 01:14:29,2023-03-03 12:26:44
222313790,2949489713,XYLL43764233468610,CHECKING,USD,6519.06,6793.11,ACTIVE,2021-10-11,,THBE84516720344842,676.05,0.029,2021-09-21 07:42:03,
7813878057,8470613850,BNKZ13401866675227,CHECKING,USD,9861.53,5639.58,ACTIVE,2021-07-17,,QMDP93093371510603,4267.51,0.046,2021-01-17 04:38:10,
6503932263,8549324784,XAUM32595556416229,CHECKING,USD,3760.05,5073.79,DORMANT,2021-05-14,,SWTQ62827419616995,2032.56,0.011,2020-05-23 11:04:36,
8606401650,9175384780,DPQJ22367242408803,SAVINGS,USD,1638.63,1183.86,ACTIVE,2023-10-26,,KCAF08977948996677,1558.03,0.015,2020-07-24 14:31:18,
7027133204,1518728515,MIOW13161908903843,SAVINGS,USD,6229.66,1558.44,ACTIVE,2022-12-20,,LXIM85325124375918,1283.94,0.037,2021-09-28 10:10:48,2022-07-05 14:40:52
2710761434,8380264461,CYTL83389667899430,CHECKING,USD,324.81,96.67,ACTIVE,2026-01-14,,JGZI92732054072691,2519.37,0.019,2024-06-07 19:06:45,2020-10-06 01:30:32
164167813,8840767414,DMLO61202529821403,SAVINGS,USD,3494.82,4828.93,ACTIVE,2021-03-28,,GWYI73343510626667,2013.01,0.022,2020-11-02 11:03:02,2023-11-19 12:53:32
7240876458,8853721601,CUNF41286136108554,CHECKING,USD,3422.39,1498.81,ACTIVE,2025-09-24,,XOBM41018643439292,158.76,0.032,2021-12-04 11:21:58,
7998581503,9923376674,ORHE69354318322368,CHECKING,USD,3086.95,1131.18,ACTIVE,2021-09-06,,OUGB44505685519753,4301.0,0.036,2024-12-03 20:20:53,2023-03-05 20:32:56
3600379146,532054289,MNWY07813147914063,CHECKING,USD,5365.31,1104.3,ACTIVE,2024-11-11,,ZDHD11204438293493,2324.15,0.042,2023-03-18 04:12:57,
7952901185,4070695483,EGVV10819551553754,CHECKING,USD,1619.98,2494.5,ACTIVE,2026-02-16,,MQRT68024737998792,2804.51,0.025,2022-04-24 00:51:32,2021-06-19 10:58:49
5458299557,5630517053,OXUH22225636083961,CHECKING,USD,2283.48,2477.51,ACTIVE,2025-05-28,,YFWC43975129167783,677.87,0.029,2024-10-29 00:07:34,2021-05-07 06:39:50
8246969391,6123936108,NMCW12974051658770,CHECKING,USD,2446.13,1453.86,ACTIVE,2020-04-22,,KACO08772104082357,397.05,0.043,2023-05-10 19:09:05,2024-04-24 10:57:31
4346587971,2147765136,EYPN96591899389148,CHECKING,USD,7424.9,1213.5,ACTIVE,2020-11-09,,SRCD70912548512482,4665.27,0.037,2020-06-18 02:51:26,
9785973760,5238261773,BLUA27473999206069,CHECKING,USD,3228.05,1552.63,ACTIVE,2020-09-16,,GBWB34268604738786,2499.13,0.012,2020-05-13 22:10:34,
5253192401,4429786433,ZNCR43465157513243,SAVINGS,USD,3640.62,4736.59,ACTIVE,2022-09-23,,BCSV30965647927736,4224.71,0.019,2021-01-18 08:18:18,2023-09-29 22:37:09
6763164091,8451715837,PEUD26053167803771,CHECKING,USD,8448.16,5640.82,ACTIVE,2025-09-16,2023-09-17,VKND56565990564027,891.6,0.034,2025-04-04 14:41:16,2021-10-04 23:19:05
3020225050,6574838903,RDHB89170013543511,CHECKING,USD,3803.93,2702.19,ACTIVE,2023-03-16,,SXKW04187656409661,4755.32,0.012,2025-02-20 20:22:51,
2370662479,7046277066,LBZJ34169755237025,CHECKING,USD,4475.34,6932.81,ACTIVE,2024-11-05,,QAND98902317446873,2890.38,0.017,2024-09-01 17:09:10,
7975955604,7522989374,VNWD11488083404402,CHECKING,USD,7542.65,11535.4,ACTIVE,2022-12-02,,BPVE63981560042170,4368.9,0.041,2023-02-07 19:31:27,
2086928709,166206424,LSHE22121970411767,CHECKING,USD,7968.1,4719.29,ACTIVE,2021-11-07,,ITKB05168907159871,4421.09,0.01,2021-01-17 04:13:26,2025-10-15 15:15:59
9375400084,8299637253,TOAP39873565967389,SAVINGS,USD,4217.5,1717.44,ACTIVE,2026-01-02,,QYPG24899963433321,4639.68,0.024,2023-08-08 08:11:12,
2049824343,3254031106,YKQS16067187557943,SAVINGS,USD,3828.45,2781.73,ACTIVE,2022-09-14,,EZVY71869863339196,411.13,0.036,2020-01-16 13:55:48,
6741113068,3642495974,HAZJ50352330255823,CHECKING,USD,4716.03,4818.2,ACTIVE,2023-07-13,,EABU17148809908768,4873.02,0.012,2020-05-29 08:37:32,
1304372297,7859110687,JWPW87511070467686,CHECKING,USD,8358.96,5352.01,ACTIVE,2025-12-24,,RBCX72749220989991,370.49,0.047,2021-08-23 21:25:19,2024-11-02 01:15:33
237317175,9682546870,DWZS90446021195227,CHECKING,USD,8142.4,664.1,ACTIVE,2020-11-14,,YSLQ12565675135186,248.66,0.012,2024-10-20 19:09:41,2025-07-08 22:51:38
8768333650,8215067535,AIDV04786798733414,SAVINGS,USD,8441.83,3041.33,ACTIVE,2021-05-01,,HTCJ78790705436441,2638.13,0.021,2021-12-08 07:56:22,2025-12-01 12:07:58
7975230387,690258733,ODBD23458247385129,CHECKING,USD,9453.04,1904.1,DORMANT,2025-12-03,,XBKQ48146840755800,2792.86,0.029,2025-07-30 04:14:20,2022-06-17 08:39:29
6576157586,3702062631,JZAT79462048591012,SAVINGS,USD,1313.44,1035.41,ACTIVE,2023-07-28,,ICYS88067818626661,3043.19,0.047,2023-06-13 10:48:07,
7694693693,4818475051,AHLG63837233322259,CHECKING,USD,5837.71,8000.98,ACTIVE,2020-01-25,,YRSG67968942915436,2731.52,0.034,2025-04-01 07:06:00,2022-09-22 07:36:30
4923538988,9196515842,ZAAA23790356512392,CHECKING,USD,4914.78,5924.08,ACTIVE,2022-03-29,,KXHC21218693278677,2907.55,0.025,2020-11-17 06:22:14,2025-01-20 05:47:41
809953838,9530792880,YNWZ45196219243580,CHECKING,USD,9169.78,12167.89,ACTIVE,2020-07-24,,NHMZ26969498783409,3321.37,0.015,2021-01-10 18:15:44,2020-09-23 22:27:28
9950900922,9269633407,ZSWD15780132738183,CHECKING,USD,4689.45,3392.83,DORMANT,2026-01-07,,ZCCL84318683973598,304.79,0.033,2021-04-12 11:10:47,
7197369038,3516804587,QHQV27566536172138,SAVINGS,USD,2890.88,1417.75,ACTIVE,2021-02-17,,OGQJ33065223043994,851.95,0.034,2020-09-06 22:01:26,2020-04-09 15:31:13
7395940790,2742615621,ASTJ44245495502223,SAVINGS,USD,7307.9,6747.73,ACTIVE,2022-07-28,2022-07-04,MULK92653212455457,4587.38,0.043,2022-07-29 10:55:00,
9441477357,4572124743,MUDS90926496729856,CHECKING,USD,4782.98,5990.96,ACTIVE,2021-08-13,,NTZB00626598812622,4623.08,0.015,2020-01-08 08:43:21,
2438775670,4098748391,REOB44768912840170,SAVINGS,USD,5713.36,4512.26,CLOSED,2025-01-09,,JVLP81928352158870,992.85,0.017,2024-07-12 12:31:27,2022-02-19 14:39:45
8885941652,418540730,DWTY97930670139349,SAVINGS,USD,1336.69,1939.43,ACTIVE,2024-03-16,2023-07-24,PTUH52910097526404,3883.65,0.03,2021-04-07 17:11:42,2021-10-18 19:15:37
4425250292,4761180266,JLSC05755495408450,CHECKING,USD,2681.2,2672.78,ACTIVE,2024-05-24,,SPME73778313586058,720.4,0.038,2024-07-04 03:02:39,
7209554391,8619848392,JFJE97418695928374,CHECKING,USD,7190.11,8633.06,ACTIVE,2023-07-18,,OQZF04577696356680,2741.95,0.04,2020-10-25 19:11:51,
6226367974,8241933729,NVSU79982097810503,CHECKING,USD,9616.99,12097.71,ACTIVE,2023-08-16,,GVCY35821668350888,3512.71,0.025,2024-10-30 03:58:45,2025-09-17 23:57:55
6556679392,5463686323,DFBG98095303622296,CHECKING,USD,1130.12,736.9,ACTIVE,2024-02-21,,EYZK34327748245810,515.27,0.035,2024-10-31 19:45:10,2022-05-27 20:05:37
2674019522,1744332219,PZIZ34561392216849,CHECKING,USD,1150.87,397.96,ACTIVE,2025-07-03,,MLUZ82681297406659,2552.35,0.026,2020-01-18 15:28:04,2022-04-18 02:17:48
7231681784,639555911,HNSI37896167001445,CHECKING,USD,1889.55,1025.2,ACTIVE,2025-08-28,,BQLD16387951196202,2787.95,0.032,2020-07-30 14:13:15,2020-04-28 08:57:24
4101634830,7737000289,PKEJ12729445837621,CHECKING,USD,6348.01,4689.21,ACTIVE,2022-01-06,,OUAZ04799144032635,1200.55,0.021,2021-05-05 16:53:46,
913951211,4883601931,UERM88959411723884,CHECKING,USD,3234.63,5421.5,ACTIVE,2021-05-08,,ERJX66048192752392,3852.32,0.023,2025-08-12 22:10:12,2025-12-05 02:20:27
6846410662,2510275659,JDIH16544794400480,CHECKING,USD,1707.87,523.06,ACTIVE,2020-07-01,,ZIAJ06855855170509,720.6,0.032,2024-02-04 09:21:30,
725145290,5075522036,LASX53832215924629,CHECKING,USD,1668.82,335.22,ACTIVE,2022-10-02,,EMPE87911753421337,4952.85,0.045,2024-03-19 07:12:11,2021-08-27 08:08:24
2922596079,6444998579,THAG19216937542982,SAVINGS,USD,301.16,832.56,ACTIVE,2020-11-25,,TWEK09626703711734,1133.54,0.042,2022-05-07 02:38:18,
5092422949,6377854193,EXYI08012793037592,CHECKING,USD,7560.09,9225.13,ACTIVE,2025-09-26,,JHEM31955975496943,3907.06,0.018,2020-10-12 22:20:37,2025-10-12 18:28:29
298359909,6551404559,EHIT68773949799446,CHECKING,USD,3751.67,1116.03,ACTIVE,2020-08-24,,IRGG13898097716307,2926.89,0.027,2022-08-17 03:56:11,2024-05-25 07:24:15
3259666955,4756248167,GQKR25092166116554,CHECKING,USD,4563.07,7647.44,CLOSED,2021-11-26,,OFSQ74484214156693,3461.52,0.046,2020-08-08 18:44:38,
445648498,1981207894,JRTO36375767756790,SAVINGS,USD,7194.13,5587.86,ACTIVE,2021-06-13,,LZDC53387395781161,3634.56,0.046,2021-03-24 08:34:15,
800731225,8367899253,QEHU01412630197208,CHECKING,USD,2621.26,961.65,ACTIVE,2025-09-10,,DPTM97995187562112,2847.97,0.037,2020-07-21 06:18:24,
4048733576,7206617285,TVMF54980584129837,CHECKING,USD,7072.84,1085.16,ACTIVE,2025-02-11,,RAID90283412898498,2906.67,0.045,2021-09-16 23:13:38,2022-03-28 13:42:37
3067712634,8843878019,IGFJ72391105009881,CHECKING,USD,2316.89,1182.51,DORMANT,2022-06-14,,CNYT84696623691772,3388.85,0.018,2022-03-31 11:16:01,2024-05-11 13:34:31
1194110028,2780297987,WAZO91364550126401,CHECKING,USD,922.23,508.35,ACTIVE,2025-08-29,,FROL95215610554360,2262.78,0.019,2024-05-07 06:54:57,
1408969850,1456006996,USIE78539663078761,CHECKING,USD,907.42,316.06,ACTIVE,2024-06-23,,WRNT62514723451783,1519.83,0.015,2024-08-23 23:05:46,2020-10-19 11:40:28
2987546376,922500688,NOOQ80080378242609,CHECKING,USD,5445.34,3817.81,ACTIVE,2021-11-19,,FNGA64705402302721,3563.7,0.027,2023-04-08 11:50:42,
7770220233,7768776625,MSQH74394107538375,SAVINGS,USD,9780.79,5640.1,ACTIVE,2020-01-31,2025-01-01,RLGY20471727004017,3125.38,0.041,2023-10-11 17:16:49,2020-10-01 14:17:23
3795148562,639555911,IQGF92570266571367,CHECKING,USD,4280.93,4627.27,CLOSED,2020-08-30,2022-10-02,HKWE45649887290316,1091.43,0.042,2022-10-17 15:39:51,
6963278330,732214137,ORQA38235241699177,CHECKING,USD,1549.46,2789.12,ACTIVE,2022-01-25,,UAXM80440653823857,3717.68,0.019,2024-02-14 07:17:33,
758067879,7128358895,ANBN46762298408951,SAVINGS,USD,9787.21,11562.29,CLOSED,2023-01-07,,DTSN43071481851684,3812.05,0.019,2022-04-12 07:18:58,2020-12-20 23:39:18
3276110021,2360778574,DUQJ96743241496655,CHECKING,USD,8238.18,7990.38,ACTIVE,2023-06-15,,SQLT35593146584046,3380.76,0.043,2024-10-01 16:57:17,
410356051,6624454820,PFRX89760548481189,CHECKING,USD,6274.64,5672.39,ACTIVE,2025-06-02,,REXR41109542223949,3738.73,0.046,2021-08-20 19:35:54,
8371059706,2582758285,NOZK29529922586557,CHECKING,USD,7743.75,903.33,ACTIVE,2023-09-07,,YYAJ05459289517837,403.08,0.015,2021-11-12 18:49:54,
8374671682,4787888462,UGMD97805135212353,CHECKING,USD,265.8,482.36,ACTIVE,2022-01-01,,FEVO99116204548854,354.94,0.044,2023-06-03 03:07:13,2024-12-09 14:25:42
1764252677,4110208384,KYGM42336506522835,CHECKING,USD,7554.2,9487.2,ACTIVE,2021-07-13,2024-06-21,HQZZ46828919607289,2899.59,0.039,2023-09-17 15:23:04,2020-05-21 02:35:33
7101208156,2111837479,QSHF58439173749777,CHECKING,USD,8377.43,3171.39,ACTIVE,2025-07-29,,ZTBT36268102396438,1199.86,0.042,2024-07-09 23:01:04,
1934041549,8364384716,VRBK69662321611601,CHECKING,USD,1504.68,501.57,ACTIVE,2020-04-20,,ABPI56796737139970,452.13,0.032,2023-01-25 20:44:47,
7234775682,769151577,TUUB79645503553516,CHECKING,USD,5113.95,19.74,ACTIVE,2025-12-07,,KLEK33541158686640,4266.08,0.028,2025-09-05 01:09:40,2021-09-14 08:40:56
1908878832,99281536,KKAJ19645364321026,CHECKING,USD,9536.75,3994.47,ACTIVE,2022-01-05,,VCAD13386071189638,268.7,0.021,2020-03-17 14:15:33,
8416563636,1120504422,LPZY47268910125124,CHECKING,USD,5313.6,4797.61,ACTIVE,2023-06-19,,BMRW54958273108522,929.07,0.047,2022-12-25 18:40:25,
4001259533,116171015,PEST58401858546968,CHECKING,USD,4537.28,8225.93,DORMANT,2024-12-23,,DOIG22972009146735,4800.26,0.034,2025-06-10 17:10:11,2022-08-08 03:14:26
4401729225,5049952265,MTTJ73326702930636,SAVINGS,USD,1646.82,1872.26,ACTIVE,2022-03-30,,AXCG01680938065915,4091.96,0.042,2025-10-17 17:54:58,
4738274916,4449934823,QJNP88314942835243,SAVINGS,USD,7151.64,3041.73,ACTIVE,2024-09-18,,DVHT88597469774621,2664.86,0.047,2022-06-28 09:30:12,2021-02-06 00:20:08
9341108768,744542515,ULQZ21909872067801,CHECKING,USD,550.16,534.13,ACTIVE,2020-11-23,,YEBF84473929929084,2063.85,0.03,2023-06-02 14:49:21,2025-05-06 15:07:48
9856484862,5407602899,PCBT52251057283887,CHECKING,USD,7887.72,8239.71,ACTIVE,2023-10-03,,KTXX28634433926800,1477.19,0.027,2023-11-27 02:16:23,2024-03-08 15:50:19
8322831632,6351313489,BTYL29160319643133,CHECKING,USD,9369.55,7355.39,ACTIVE,2022-04-21,,LWHB28340508756129,1001.83,0.049,2025-02-27 17:37:26,
7733114033,1508806514,ARNV98641440268707,SAVINGS,USD,1754.27,5713.78,ACTIVE,2021-04-10,,HCZW69609779179044,4646.14,0.039,2024-06-05 17:49:06,
8747410034,713347175,KNPL16621998349232,SAVINGS,USD,9461.83,9374.63,ACTIVE,2024-01-13,,BCIY10614670589577,4825.18,0.034,2026-03-07 20:20:54,2020-11-21 04:53:45
2995249400,5902269293,GJLI40974242649823,CHECKING,USD,3796.86,6241.21,ACTIVE,2023-01-17,,HADQ88392098589518,3884.54,0.021,2025-11-26 01:20:44,
6339551139,4234223257,QDAF48096627379603,CHECKING,USD,9327.86,4652.34,ACTIVE,2023-08-06,,IQJZ77973159924480,4578.92,0.029,2024-06-14 11:32:51,2022-05-06 11:14:38
7384231898,6313624668,QRMN49448324610086,SAVINGS,USD,8564.6,10607.86,ACTIVE,2021-07-08,,ZHAP20215637979712,2058.35,0.023,2026-02-21 18:50:06,
1032753922,7468823091,VYBM30232784428938,SAVINGS,USD,3749.66,2066.71,ACTIVE,2023-12-22,,FVMP47679460276186,543.42,0.033,2021-01-29 14:22:53,
2908551636,1410172727,FYAZ75099448583918,CHECKING,USD,1672.11,1435.11,ACTIVE,2025-07-28,,BWYV14529920897020,2391.01,0.035,2021-08-13 23:30:47,
7565732677,9027296353,NUVD85418973795626,CHECKING,USD,2792.52,1424.44,DORMANT,2024-02-14,,MPST27131801209186,3211.11,0.044,2020-09-26 01:58:15,2021-01-06 11:55:13
1830939197,6158657489,ATVJ50810210511777,CHECKING,USD,3918.63,4081.09,ACTIVE,2021-10-25,,EZQY37458582371262,557.83,0.011,2020-07-15 16:05:57,
8426468288,7607808199,SMVE25114669733512,CHECKING,USD,5955.16,4630.35,DORMANT,2024-12-18,,VEML02240801000516,4761.09,0.039,2026-03-01 23:00:56,2022-12-16 14:09:35
7759248847,2590603524,RAQI08331544370703,CHECKING,USD,6508.54,7947.36,ACTIVE,2025-10-02,,HWKX66218608794229,4382.87,0.035,2021-06-15 11:53:07,2023-04-12 08:53:38
8983316005,7687470839,PHMM25292564414681,SAVINGS,USD,5675.01,3304.98,ACTIVE,2023-10-03,,UFMV66064880858536,232.57,0.037,2021-01-22 20:57:43,2024-08-26 11:59:14
8893761301,9584237195,OUWL36664824321008,CHECKING,USD,7040.15,8563.24,ACTIVE,2025-05-05,,IKJZ53472769374664,1816.6,0.027,2024-10-01 16:03:34,
5822918233,5678516486,PPIN77277299273713,CHECKING,USD,9886.3,10953.19,CLOSED,2025-10-23,,HAUA10200650962542,2537.49,0.037,2022-08-13 00:27:13,2020-09-27 22:37:52
8438876828,447153050,SSYZ53447004095524,CHECKING,USD,1247.74,5552.18,ACTIVE,2024-04-04,,LDHR22281205026391,4862.87,0.039,2024-05-13 09:03:46,
8253885406,2579253621,WFMR00307498576954,SAVINGS,USD,7927.88,8761.41,ACTIVE,2021-01-29,,RVBX63250202970821,2798.21,0.024,2026-02-05 02:19:27,
6138190401,511912459,FQGJ03658161892820,CHECKING,USD,4982.64,8374.64,DORMANT,2023-01-10,,HEEC37572415298958,4900.24,0.034,2024-11-30 09:53:21,
9601898289,5635978486,PDPN91138031678066,CHECKING,USD,1719.96,3312.41,ACTIVE,2025-10-23,,FGBV06667192380523,4062.23,0.032,2021-09-02 15:24:31,
2879598363,692724019,CUIF71516336058007,CHECKING,USD,6444.75,2460.91,ACTIVE,2025-07-13,2025-03-20,COZT46219719983032,1124.72,0.037,2022-03-28 20:20:06,2025-10-27 00:05:10
4053812954,9977277983,YFNS21379105020740,SAVINGS,USD,6446.81,2775.12,ACTIVE,2025-05-24,,GFXF18281271729270,2252.39,0.045,2022-04-29 21:02:32,
227837659,5770499710,NHQB59814743127673,CHECKING,USD,5445.09,7255.09,ACTIVE,2022-03-10,,LMIN75604011870416,4130.45,0.029,2023-08-11 18:50:41,2020-06-02 04:33:25
6401705625,431814164,JENV76248335216024,CHECKING,USD,4681.28,6259.51,ACTIVE,2022-05-10,,ALKG02492211014093,2552.99,0.043,2020-02-04 05:27:54,2022-09-23 09:09:15
4151776965,1667319363,KNUS65251448563904,CHECKING,USD,4778.94,2978.75,ACTIVE,2023-03-25,,JACQ98812449648599,1597.56,0.032,2024-04-22 18:49:05,2024-04-05 06:00:01
1962222339,1668662530,YEAQ64991076729195,CHECKING,USD,2987.45,1280.83,CLOSED,2024-02-11,,UZNB14109248947662,2017.6,0.036,2025-09-13 03:52:32,
3281334154,6347882741,FBEN65118904350919,SAVINGS,USD,2735.94,1014.46,ACTIVE,2022-11-04,2022-05-24,UXRW55392316940427,4.28,0.035,2020-07-13 18:35:54,2021-10-31 22:35:49
6318662822,9899468999,YQUJ66470131654756,CHECKING,USD,7382.36,3256.64,ACTIVE,2023-11-17,,SDHL47255292810020,1414.39,0.027,2022-06-06 22:53:47,2022-10-06 12:59:23
2437770974,3817554089,DGKJ27917564107835,SAVINGS,USD,741.97,681.03,ACTIVE,2024-07-05,,GFLM36926227385095,2925.55,0.032,2021-03-10 10:15:00,
8027429121,8937412106,SUEU25964213631725,CHECKING,USD,271.78,1210.68,ACTIVE,2022-04-11,,HKUV87474986204311,2126.29,0.044,2023-01-04 06:23:05,
5145303577,5529360547,BQER54802037141487,CHECKING,USD,1522.47,195.11,ACTIVE,2021-05-19,,GOXT32328032853346,1282.28,0.021,2022-12-16 00:48:48,2021-05-18 15:34:32
6617743714,854159457,VSOC66556694666342,SAVINGS,USD,5982.73,456.02,ACTIVE,2025-08-24,,OHCN86796717996651,755.7,0.031,2020-10-22 18:38:48,
8889523524,3522603293,QDID10812195769506,SAVINGS,USD,2969.47,1561.18,ACTIVE,2025-05-29,,PGHY98012121883941,1236.39,0.031,2024-06-13 03:09:46,2022-11-26 17:22:53
5987679912,2358715141,USAE69912274404295,CHECKING,USD,1644.56,490.48,ACTIVE,2023-04-30,,QECS39804441944907,789.84,0.025,2026-02-20 08:36:20,2022-12-25 17:26:06
5586324151,2861830526,MQAJ64117977724063,SAVINGS,USD,5100.39,6957.78,ACTIVE,2022-01-02,,MNIR26920110268922,1957.85,0.045,2025-03-29 07:40:33,2023-10-26 05:41:55
8272202269,4873644258,BHYV49628203952809,CHECKING,USD,9269.84,781.98,ACTIVE,2020-06-16,,VSRF73310080150152,3140.25,0.046,2024-10-19 12:39:49,2020-05-19 04:46:46
2412422802,5294572026,PGWW26891216067867,SAVINGS,USD,8508.5,2228.77,DORMANT,2025-03-05,,WIOA23641866438352,892.65,0.031,2022-07-25 01:41:36,
1026598604,982687494,PHTW43362309000411,CHECKING,USD,7764.57,2530.82,ACTIVE,2020-01-15,2023-12-06,PUMM33216202140650,1994.04,0.039,2024-06-18 15:10:26,2024-10-28 19:03:17
9321447180,4719380180,VZEL52856623503359,SAVINGS,USD,9963.03,3733.07,ACTIVE,2024-02-09,,RAVP17933618300173,329.69,0.026,2025-07-02 07:48:41,
2067257956,2993394806,QTQZ68351278505745,CHECKING,USD,2613.96,3307.22,ACTIVE,2025-08-28,,VZNE83027097043769,2719.71,0.01,2022-04-18 19:10:34,2026-01-13 14:04:36
1878368837,7925631724,HFMI33543949556525,CHECKING,USD,2735.55,3441.46,ACTIVE,2024-06-27,,DTEF66128993828547,2326.38,0.026,2021-12-02 02:45:05,2021-08-23 11:12:15
3999342056,1362822173,ULQR76133314350444,CHECKING,USD,7927.42,1252.77,ACTIVE,2025-10-20,,AOKK23916207442341,1817.58,0.025,2020-06-07 07:54:29,
9395756972,3018974711,AVPP38786325364099,CHECKING,USD,7408.02,4313.37,ACTIVE,2024-02-22,,EHYI51901649289526,2298.7,0.025,2023-09-24 10:41:53,
5540830348,4299628578,CIOJ82970690907859,CHECKING,USD,7118.45,1086.6,DORMANT,2021-04-21,,CUZA46185614317044,1347.13,0.04,2023-08-31 09:59:09,2020-11-06 12:06:23
4795705947,5959791252,MVDK48739675258705,CHECKING,USD,1397.8,2674.95,ACTIVE,2023-10-21,2024-04-20,VEYA42985521137183,4963.98,0.038,2025-09-05 02:17:43,2025-09-24 02:50:41
1148345509,8470613850,PEYI63774314283918,CHECKING,USD,7984.04,4758.99,ACTIVE,2025-06-16,,JOJP49980895553387,4062.65,0.019,2020-05-13 09:43:28,
7144393977,8204390800,LASZ02734652764024,CHECKING,USD,1086.12,69.3,ACTIVE,2026-02-09,2020-11-08,OAQO43943765571730,1738.4,0.025,2023-02-08 03:35:21,
2493419183,3695632672,ECDN04709080725040,CHECKING,USD,3441.61,1527.09,DORMANT,2022-06-04,,AIHR27530929751231,1449.88,0.044,2025-05-17 05:24:50,
